CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn
16222,318,122,773.55,2,At Risk,1
16224,57,96,1295.3,0,High Value,0
16225,45,134,1096.32,0,High Value,0
16226,203,8,255.12,2,At Risk,1
16227,225,6,314.22,2,At Risk,1
16229,87,47,1010.6,0,High Value,0
16230,190,35,542.03,2,At Risk,1
16232,44,37,990.88,0,High Value,0
16233,71,22,536.68,0,High Value,0
16235,41,46,867.31,0,High Value,0
16236,78,20,432.2,0,High Value,0
16239,57,19,414.2,0,High Value,0
16240,24,135,3718.8,0,High Value,0
16241,10,655,2590.31,0,High Value,0
16242,8,292,3579.86,0,High Value,0
16243,34,51,409.1,0,High Value,0
16244,212,91,1522.75,2,At Risk,1
16245,24,90,1413.66,0,High Value,0
16247,170,16,114.56,2,At Risk,1
16248,62,7,152.94,0,High Value,0
16249,53,69,1800.07,0,High Value,0
16250,261,24,389.44,2,At Risk,1
16253,67,123,3683.86,0,High Value,0
16255,17,270,2619.91,0,High Value,0
16256,267,13,752.43,2,At Risk,1
16257,177,2,46.95,2,At Risk,1
16258,45,135,5203.51,0,High Value,0
16260,51,18,1035.45,0,High Value,0
16261,17,119,728.54,0,High Value,0
16265,9,258,5447,0,High Value,0
16266,74,61,861.89,0,High Value,0
16268,71,45,667.65,0,High Value,0
16270,353,54,1141.24,2,At Risk,1
16271,3,130,1404.64,0,High Value,0
16272,117,25,411.7,0,High Value,1
16274,373,65,351.75,2,At Risk,1
16275,197,33,559.87,2,At Risk,1
16276,177,6,810.6,2,At Risk,1
16278,100,23,566.38,0,High Value,0
16279,21,106,1502.78,0,High Value,0
16281,72,17,2062.06,0,High Value,0
16282,340,11,168.3,2,At Risk,1
16283,6,166,1570.81,0,High Value,0
16284,31,103,812.68,0,High Value,0
16287,170,8,142.5,2,At Risk,1
16292,122,17,302.25,0,High Value,1
16293,22,118,2248.99,0,High Value,0
16295,10,79,1328.55,0,High Value,0
16297,269,20,301.9,2,At Risk,1
16298,23,27,598.2,0,High Value,0
16302,127,11,233.22,0,High Value,1
16303,26,162,5360.63,0,High Value,0
16305,139,22,361.22,0,High Value,1
16306,214,41,632.27,2,At Risk,1
16308,38,4,2560,0,High Value,0
16309,106,42,706.57,0,High Value,1
16311,18,37,616.26,0,High Value,0
16313,3,16,274.15,0,High Value,0
16315,331,14,226.37,2,At Risk,1
16316,64,151,2938.91,0,High Value,0
16317,120,69,1341.65,0,High Value,1
16318,35,19,328.15,0,High Value,0
16319,218,3,404.4,2,At Risk,1
16320,172,56,1038.46,2,At Risk,1
16321,72,12,373.65,0,High Value,0
16322,1,37,326.75,0,High Value,0
16323,196,1,207.5,2,At Risk,1
16324,128,111,408.59,0,High Value,1
16325,47,18,594.24,0,High Value,0
16326,6,300,3039.22,0,High Value,0
16327,14,317,3820.27,0,High Value,0
16330,18,39,251.91,0,High Value,0
16332,28,151,1582.8,0,High Value,0
16333,8,45,26626.8,0,High Value,0
16337,37,10,151.05,0,High Value,0
16338,157,11,214.8,2,At Risk,1
16339,284,18,94.05,2,At Risk,1
16340,107,141,534.31,0,High Value,1
16341,25,77,1971.87,0,High Value,0
16342,75,15,322.41,0,High Value,0
16343,16,43,328.58,0,High Value,0
16344,158,2,101.1,2,At Risk,1
16345,44,37,565.46,0,High Value,0
16347,11,85,847.45,0,High Value,0
16348,32,222,1415.65,0,High Value,0
16349,291,9,53.5,2,At Risk,1
16350,21,57,1116.47,0,High Value,0
16351,333,8,153.9,2,At Risk,1
16352,18,28,494.44,0,High Value,0
16353,4,94,6675.71,0,High Value,0
16354,63,39,395.8,0,High Value,0
16356,198,31,211.77,2,At Risk,1
16357,33,34,658.88,0,High Value,0
16358,1,109,2027.5,0,High Value,0
16359,7,66,1750.92,0,High Value,0
16360,5,636,3450.41,0,High Value,0
16361,10,104,891.21,0,High Value,0
16362,32,77,709.99,0,High Value,0
16363,53,5,109.36,0,High Value,0
16364,12,52,705.79,0,High Value,0
16365,18,51,1540.42,0,High Value,0
16366,19,18,327.3,0,High Value,0
16367,37,127,800.67,0,High Value,0
16368,2,69,479.91,0,High Value,0
16369,18,117,1545.41,0,High Value,0
16370,82,221,1301.91,0,High Value,0
16372,33,92,355.73,0,High Value,0
16374,66,109,466.73,0,High Value,0
16376,9,122,974.96,0,High Value,0
16377,267,5,676.2,2,At Risk,1
16378,247,23,362.95,2,At Risk,1
16379,4,108,2157.4,0,High Value,0
16380,61,31,1743.15,0,High Value,0
16383,75,98,643.76,0,High Value,0
16384,90,33,584.5,0,High Value,0
16385,60,57,554.86,0,High Value,0
16386,29,81,302.57,0,High Value,0
16387,323,4,94.36,2,At Risk,1
16389,53,34,1382.07,0,High Value,0
16392,270,43,217.89,2,At Risk,1
16393,2,327,3040.96,0,High Value,0
16394,57,83,1555.34,0,High Value,0
16395,61,206,1482.06,0,High Value,0
16398,154,82,1705.8,2,At Risk,1
16399,19,72,408.02,0,High Value,0
16400,95,29,303.93,0,High Value,0
16401,1,186,4098.32,0,High Value,0
16402,265,57,293.45,2,At Risk,1
16403,312,10,177.5,2,At Risk,1
16404,70,23,443.05,0,High Value,0
16405,302,5,167.25,2,At Risk,1
16406,19,59,154.35,0,High Value,0
16407,13,168,2079.68,0,High Value,0
16409,36,231,2022.98,0,High Value,0
16411,19,44,211.7,0,High Value,0
16412,54,30,135.99,0,High Value,0
16413,57,31,262.2,0,High Value,0
16414,22,7,126.25,0,High Value,0
16415,44,47,200.27,0,High Value,0
16416,27,71,1051.4,0,High Value,0
16418,45,95,631.12,0,High Value,0
16419,113,50,958.71,0,High Value,1
16422,17,369,34684.4,0,High Value,0
16423,25,18,346.12,0,High Value,0
16424,191,5,133.56,2,At Risk,1
16425,302,21,302.7,2,At Risk,1
16426,2,353,1863.76,0,High Value,0
16427,263,9,241.06,2,At Risk,1
16429,106,2,284.55,0,High Value,1
16430,57,6,300.85,0,High Value,0
16431,213,76,623.28,2,At Risk,1
16432,64,8,287.4,0,High Value,0
16433,28,17,184.26,0,High Value,0
16434,29,107,1511.8,0,High Value,0
16438,6,132,798.35,0,High Value,0
16440,8,282,3640.67,0,High Value,0
16441,67,24,381.2,0,High Value,0
16442,2,171,609.3,0,High Value,0
16444,46,84,654.67,0,High Value,0
16445,34,63,230.51,0,High Value,0
16446,1,3,168472.5,1,Regular,0
16447,136,34,255.91,0,High Value,1
16448,198,19,182.99,2,At Risk,1
16449,198,40,707.69,2,At Risk,1
16450,150,11,311.92,2,At Risk,1
16451,88,14,266.97,0,High Value,0
16454,45,2,6.9,0,High Value,0
16455,64,99,1841.18,0,High Value,0
16456,99,110,2158.18,0,High Value,0
16457,218,9,208.36,2,At Risk,1
16458,3,202,3482.74,0,High Value,0
16460,28,132,811.23,0,High Value,0
16461,178,32,142.92,2,At Risk,1
16462,74,3,136,0,High Value,0
16463,21,82,1422.4,0,High Value,0
16464,20,230,1298.66,0,High Value,0
16466,34,146,1595.96,0,High Value,0
16468,74,2,74.9,0,High Value,0
16469,24,171,625.42,0,High Value,0
16470,52,164,752.77,0,High Value,0
16471,275,13,223.95,2,At Risk,1
16473,165,18,316.11,2,At Risk,1
16474,7,337,1810.65,0,High Value,0
16475,88,28,544.3,0,High Value,0
16477,64,146,2494.46,0,High Value,0
16478,25,17,331,0,High Value,0
16479,10,35,300.83,0,High Value,0
16480,76,53,769.29,0,High Value,0
16482,16,18,220.62,0,High Value,0
16483,192,19,139.35,2,At Risk,1
16484,174,25,404.3,2,At Risk,1
16485,77,42,363.65,0,High Value,0
16488,33,29,498.8,0,High Value,0
16491,47,39,731.5,0,High Value,0
16493,80,56,1351.63,0,High Value,0
16494,297,50,826.53,2,At Risk,1
16495,3,88,648.26,0,High Value,0
16496,9,95,1599.52,0,High Value,0
16497,50,136,2965.69,0,High Value,0
16498,161,15,100.97,2,At Risk,1
16499,360,19,365.45,2,At Risk,1
16500,5,11,400.86,0,High Value,0
16503,107,84,1431.93,0,High Value,1
16504,25,83,465.88,0,High Value,0
16505,32,4,777.6,0,High Value,0
16506,20,3,90.3,0,High Value,0
16509,297,13,363.7,2,At Risk,1
16510,372,13,248.1,2,At Risk,1
16511,22,159,918.33,0,High Value,0
16513,5,35,874.59,0,High Value,0
16515,52,111,1624.14,0,High Value,0
16516,30,6,101.7,0,High Value,0
16517,277,17,162.7,2,At Risk,1
16518,61,40,484.32,0,High Value,0
16519,25,13,215.08,0,High Value,0
16520,186,156,1046.57,2,At Risk,1
16523,2,290,9418.47,0,High Value,0
16525,2,183,13027.45,0,High Value,0
16526,172,15,290.36,2,At Risk,1
16527,81,14,228.06,0,High Value,0
16528,4,17,244.41,0,High Value,0
16529,190,30,455.25,2,At Risk,1
16531,22,77,1244.59,0,High Value,0
16532,18,4,6748.8,0,High Value,0
16533,19,176,1082.81,0,High Value,0
16535,5,31,593.75,0,High Value,0
16536,110,54,548.12,0,High Value,1
16539,3,45,1388.81,0,High Value,0
16542,54,5,119.62,0,High Value,0
16545,165,3,339.3,2,At Risk,1
16546,291,25,787.15,2,At Risk,1
16549,10,925,4034.9,0,High Value,0
16550,109,251,2298.97,0,High Value,1
16551,96,32,922.12,0,High Value,0
16552,243,17,379.73,2,At Risk,1
16553,163,84,5719.82,2,At Risk,1
16554,42,52,837.1,0,High Value,0
16555,35,17,285.89,0,High Value,0
16556,67,207,3313.79,0,High Value,0
16557,24,11,281.85,0,High Value,0
16558,1,460,8338.49,0,High Value,0
16560,27,57,841.41,0,High Value,0
16561,6,31,511.12,0,High Value,0
16563,54,19,1077.74,0,High Value,0
16565,364,3,173.7,2,At Risk,1
16566,15,18,614.66,0,High Value,0
16567,194,35,865.6,2,At Risk,1
16569,3,5,124.2,0,High Value,0
16570,15,126,3738.4,0,High Value,0
16571,27,87,1421.69,0,High Value,0
16572,127,57,1009.6,0,High Value,1
16573,85,42,663.61,0,High Value,0
16574,71,28,451.44,0,High Value,0
16581,183,9,105.84,2,At Risk,1
16582,113,6,313.62,0,High Value,1
16583,374,14,233.45,2,At Risk,1
16584,80,28,936.08,0,High Value,0
16586,249,8,463.95,2,At Risk,1
16587,232,13,225.15,2,At Risk,1
16589,71,33,459.24,0,High Value,0
16591,69,10,213.5,0,High Value,0
16592,4,216,4113.68,0,High Value,0
16593,51,27,330.03,0,High Value,0
16594,75,53,181.09,0,High Value,0
16595,61,85,360.16,0,High Value,0
16596,16,12,250.15,0,High Value,0
16597,4,7,90.04,0,High Value,0
16598,286,10,145.05,2,At Risk,1
16600,4,62,813.52,0,High Value,0
16601,41,30,242.7,0,High Value,0
16602,36,29,528.08,0,High Value,0
16603,75,34,482.47,0,High Value,0
16607,18,172,3347.71,0,High Value,0
16609,15,276,5493.46,0,High Value,0
16610,219,6,75.66,2,At Risk,1
16611,186,10,129.49,2,At Risk,1
16612,33,66,1187.66,0,High Value,0
16613,70,30,618.59,0,High Value,0
16614,183,26,506.19,2,At Risk,1
16616,15,33,500.42,0,High Value,0
16617,236,5,151.85,2,At Risk,1
16618,31,96,2647.59,0,High Value,0
16619,264,14,226.21,2,At Risk,1
16620,4,9,178.96,0,High Value,0
16621,52,29,813.48,0,High Value,0
16623,246,5,129.45,2,At Risk,1
16624,81,48,810.57,0,High Value,0
16625,275,23,333.08,2,At Risk,1
16626,1,179,4413.1,0,High Value,0
16627,79,20,322.8,0,High Value,0
16628,30,117,2188.05,0,High Value,0
16629,74,60,408.63,0,High Value,0
16633,17,152,2883.1,0,High Value,0
16634,223,9,217.9,2,At Risk,1
16637,32,69,1154.47,0,High Value,0
16638,23,94,1680.72,0,High Value,0
16639,31,50,1257.51,0,High Value,0
16641,106,12,231.1,0,High Value,1
16642,5,34,688.33,0,High Value,0
16643,246,27,487.51,2,At Risk,1
16644,178,62,833.78,2,At Risk,1
16647,170,14,214.06,2,At Risk,1
16648,43,19,290.66,0,High Value,0
16650,72,24,518.42,0,High Value,0
16652,59,118,6773.97,0,High Value,0
16653,16,69,1212.66,0,High Value,0
16654,141,29,601.27,0,High Value,1
16655,18,258,3789.52,0,High Value,0
16656,22,73,8625.8,0,High Value,0
16657,10,192,874.43,0,High Value,0
16658,368,8,123.24,2,At Risk,1
16659,189,2,39.12,2,At Risk,1
16660,16,16,1267.65,0,High Value,0
16665,362,9,135.4,2,At Risk,1
16666,19,32,118.98,0,High Value,0
16667,68,52,567.18,0,High Value,0
16668,15,20,306.72,0,High Value,0
16669,24,156,1348.88,0,High Value,0
16670,17,252,4095.9,0,High Value,0
16671,28,6,1692.27,0,High Value,0
16672,2,114,8134.94,0,High Value,0
16674,55,93,304.24,0,High Value,0
16676,34,89,1592.12,0,High Value,0
16678,3,163,3109.99,0,High Value,0
16679,366,3,129.75,2,At Risk,1
16680,43,10,183.7,0,High Value,0
16681,73,44,1770.34,0,High Value,0
16682,5,30,1028,0,High Value,0
16684,4,277,66653.56,1,Regular,0
16685,61,62,324.24,0,High Value,0
16686,47,544,2959.88,0,High Value,0
16688,1,62,1260.86,0,High Value,0
16689,76,13,422.6,0,High Value,0
16690,72,12,225.58,0,High Value,0
16692,256,3,1276,2,At Risk,1
16693,69,59,477.86,0,High Value,0
16696,135,10,657.9,0,High Value,1
16697,241,21,112.75,2,At Risk,1
16698,227,5,1998,2,At Risk,1
16700,9,308,5076.55,0,High Value,0
16701,9,144,5398.3,0,High Value,0
16705,1,270,14034.99,0,High Value,0
16706,37,123,531.35,0,High Value,0
16708,46,27,656.63,0,High Value,0
16709,85,79,3029.87,0,High Value,0
16710,19,394,2467.99,0,High Value,0
16711,3,22,1651.03,0,High Value,0
16712,9,438,3611.31,0,High Value,0
16713,19,619,6910.78,0,High Value,0
16714,219,87,1129.06,2,At Risk,1
16715,78,19,301.72,0,High Value,0
16716,267,2,901.2,2,At Risk,1
16717,24,198,3843.08,0,High Value,0
16718,369,44,606.05,2,At Risk,1
16719,15,196,1770.22,0,High Value,0
16720,26,25,152.95,0,High Value,0
16721,262,37,292.47,2,At Risk,1
16722,17,225,4730.81,0,High Value,0
16723,91,42,576.4,0,High Value,0
16725,302,145,758.27,2,At Risk,1
16726,26,178,1358.74,0,High Value,0
16727,364,44,256.32,2,At Risk,1
16728,46,263,1048.28,0,High Value,0
16729,38,656,7205.33,0,High Value,0
16730,52,82,743.11,0,High Value,0
16732,32,28,603.75,0,High Value,0
16734,52,52,646.76,0,High Value,0
16735,79,116,2247.41,0,High Value,0
16737,53,1,417.6,0,High Value,0
16738,298,1,3.75,2,At Risk,1
16739,177,13,323,2,At Risk,1
16742,47,1,464.9,0,High Value,0
16743,29,190,2213.13,0,High Value,0
16744,11,236,1291.91,0,High Value,0
16745,87,355,7180.7,0,High Value,0
16746,5,444,6680.11,0,High Value,0
16747,38,42,836.06,0,High Value,0
16748,18,69,1515.9,0,High Value,0
16750,45,95,623.93,0,High Value,0
16751,31,25,1764.72,0,High Value,0
16752,373,9,207.5,2,At Risk,1
16753,58,34,223.92,0,High Value,0
16754,372,2,2002.4,2,At Risk,1
16755,114,165,1475.43,0,High Value,1
16756,215,13,239.4,2,At Risk,1
16757,319,7,106.83,2,At Risk,1
16758,65,22,369.34,0,High Value,0
16759,8,42,789.79,0,High Value,0
16761,97,13,316.62,0,High Value,0
16762,20,63,1207.24,0,High Value,0
16763,199,23,611.85,2,At Risk,1
16764,4,700,2790.95,0,High Value,0
16765,294,1,34,2,At Risk,1
16766,273,34,1145.6,2,At Risk,1
16767,31,221,5575.56,0,High Value,0
16768,48,54,478.09,0,High Value,0
16769,260,38,361.54,2,At Risk,1
16770,58,140,757.1,0,High Value,0
16771,33,254,2242.61,0,High Value,0
16773,57,26,171.59,0,High Value,0
16774,68,48,661.52,0,High Value,0
16775,10,157,1691.51,0,High Value,0
16776,60,71,371.54,0,High Value,0
16777,80,48,222.62,0,High Value,0
16778,74,16,245.94,0,High Value,0
16779,2,331,10611.72,0,High Value,0
16780,100,59,422.24,0,High Value,0
16781,372,17,311.25,2,At Risk,1
16782,10,183,2267.95,0,High Value,0
16784,20,3,107.6,0,High Value,0
16788,123,148,594.39,0,High Value,1
16789,8,5,80.8,0,High Value,0
16790,4,93,1545.62,0,High Value,0
16791,29,314,1705.78,0,High Value,0
16792,282,12,110.38,2,At Risk,1
16793,57,16,243.84,0,High Value,0
16794,1,278,1196.5,0,High Value,0
16795,365,66,414.88,2,At Risk,1
16796,89,18,305.62,0,High Value,0
16800,11,156,1162.65,0,High Value,0
16801,163,75,1594.23,2,At Risk,1
16803,65,24,332.3,0,High Value,0
16804,23,60,536.99,0,High Value,0
16805,174,98,460.59,2,At Risk,1
16806,103,93,762.16,0,High Value,1
16807,143,67,1121.59,0,High Value,1
16808,99,23,288.42,0,High Value,0
16809,23,149,914.69,0,High Value,0
16810,192,15,309.54,2,At Risk,1
16811,5,28,547.07,0,High Value,0
16812,361,15,479.35,2,At Risk,1
16813,8,426,1652.18,0,High Value,0
16814,14,319,6416.7,0,High Value,0
16816,103,28,417.06,0,High Value,1
16817,3,86,1604.75,0,High Value,0
16818,11,189,3349.57,0,High Value,0
16820,96,26,497.61,0,High Value,0
16823,227,38,358.38,2,At Risk,1
16824,16,26,460.64,0,High Value,0
16825,39,28,775.18,0,High Value,0
16826,51,22,341.7,0,High Value,0
16828,93,8,128.5,0,High Value,0
16829,157,11,197.22,2,At Risk,1
16830,39,23,325.91,0,High Value,0
16832,184,12,199.15,2,At Risk,1
16833,1,47,1106.53,0,High Value,0
16834,228,24,413.46,2,At Risk,1
16835,128,10,180.85,0,High Value,1
16836,40,11,251.87,0,High Value,0
16837,31,165,3170.98,0,High Value,0
16838,197,25,588.85,2,At Risk,1
16839,9,266,16594.35,0,High Value,0
16841,37,116,1869.82,0,High Value,0
16842,101,63,1264.19,0,High Value,1
16843,43,378,10196.57,0,High Value,0
16846,50,11,214.32,0,High Value,0
16847,43,12,193.44,0,High Value,0
16848,53,14,281.42,0,High Value,0
16849,187,8,124.57,2,At Risk,1
16850,334,19,332.41,2,At Risk,1
16851,4,20,342.45,0,High Value,0
16852,10,9,144.91,0,High Value,0
16855,24,19,328.4,0,High Value,0
16856,15,2,35.4,0,High Value,0
16858,369,10,375.69,2,At Risk,1
16859,145,52,747.81,2,At Risk,1
16861,60,6,173.76,0,High Value,0
16863,31,26,502.8,0,High Value,0
16866,141,11,207.74,2,At Risk,1
16869,23,127,817.12,0,High Value,0
16871,22,137,2812.34,0,High Value,0
16872,77,7,680.02,0,High Value,0
16873,5,279,7123.62,0,High Value,0
16875,67,112,2095.53,0,High Value,0
16877,12,156,846.62,0,High Value,0
16878,84,3,13.3,0,High Value,0
16880,31,174,1491.43,0,High Value,0
16881,67,1,432,0,High Value,0
16882,67,39,705.12,0,High Value,0
16883,187,37,272.48,2,At Risk,1
16884,38,26,429.84,0,High Value,0
16885,15,96,450.41,0,High Value,0
16887,35,36,192.33,0,High Value,0
16889,195,135,1578.67,2,At Risk,1
16891,2,186,742.43,0,High Value,0
16892,1,97,518.19,0,High Value,0
16893,367,45,145.93,2,At Risk,1
16895,65,62,202.27,0,High Value,0
16897,299,37,289.78,2,At Risk,1
16898,26,157,501.03,0,High Value,0
16899,8,123,1271.06,0,High Value,0
16900,17,79,887.11,0,High Value,0
16902,116,44,1706.88,0,High Value,1
16903,29,56,363.2,0,High Value,0
16904,4,665,3653.75,0,High Value,0
16905,5,199,3037.6,0,High Value,0
16906,82,86,559.59,0,High Value,0
16907,29,140,928.76,0,High Value,0
16909,72,18,379.14,0,High Value,0
16910,4,545,1508.96,0,High Value,0
16912,29,100,2555.58,0,High Value,0
16913,290,8,113.44,2,At Risk,1
16914,36,30,183.76,0,High Value,0
16915,9,57,621.68,0,High Value,0
16916,24,136,562.41,0,High Value,0
16917,277,9,391.52,2,At Risk,1
16918,50,128,1068.82,0,High Value,0
16919,156,326,2592.25,0,High Value,1
16921,61,55,154.18,0,High Value,0
16923,12,626,7069.08,0,High Value,0
16924,21,81,829.89,0,High Value,0
16926,371,14,230.25,2,At Risk,1
16927,116,6,543.05,0,High Value,1
16928,80,204,2814.7,0,High Value,0
16929,4,77,1295.39,0,High Value,0
16930,26,53,378.89,0,High Value,0
16931,5,886,4554.87,0,High Value,0
16932,53,48,150.23,0,High Value,0
16933,1,44,563.23,0,High Value,0
16934,55,61,931.03,0,High Value,0
16936,26,56,261.9,0,High Value,0
16938,9,235,2711.68,0,High Value,0
16940,52,305,3049.88,0,High Value,0
16942,13,277,1904.99,0,High Value,0
16943,212,33,816.73,2,At Risk,1
16945,22,249,4345.5,0,High Value,0
16947,236,21,406.48,2,At Risk,1
16948,139,19,435.02,0,High Value,1
16949,4,60,1286.27,0,High Value,0
16950,57,42,1178.56,0,High Value,0
16951,135,86,1277.75,0,High Value,1
16952,109,16,167.61,0,High Value,1
16953,30,1,20.8,0,High Value,0
16954,1,54,2085.08,0,High Value,0
16955,185,25,518.67,2,At Risk,1
16956,18,16,308.74,0,High Value,0
16957,239,16,416.64,2,At Risk,1
16959,87,7,117.35,0,High Value,0
16960,39,101,507.05,0,High Value,0
16961,116,14,234.17,0,High Value,1
16963,187,7,110.55,2,At Risk,1
16965,227,26,201.19,2,At Risk,1
16966,8,28,2154.97,0,High Value,0
16967,189,21,319.02,2,At Risk,1
16968,4,31,439.43,0,High Value,0
16969,39,42,650.41,0,High Value,0
16971,38,41,357.21,0,High Value,0
16976,267,2,251.52,2,At Risk,1
16978,78,39,344.33,0,High Value,0
16979,4,89,1852,0,High Value,0
16980,255,81,1028.46,2,At Risk,1
16982,61,22,384.06,0,High Value,0
16983,13,143,1905.87,0,High Value,0
16984,88,400,4459.52,0,High Value,0
16985,17,120,5464.12,0,High Value,0
16986,30,3,1873.2,0,High Value,0
16987,3,128,1616.8,0,High Value,0
16988,5,7,126.12,0,High Value,0
16989,7,12,1133.25,0,High Value,0
16990,219,1,179,2,At Risk,1
16992,11,93,1614.31,0,High Value,0
16996,30,37,1456.96,0,High Value,0
16997,288,12,702,2,At Risk,1
16998,150,4,295,2,At Risk,1
16999,23,23,484.82,0,High Value,0
17001,1,169,3989.57,0,High Value,0
17002,86,49,1493.73,0,High Value,0
17004,46,43,1312.14,0,High Value,0
17006,5,44,781.78,0,High Value,0
17007,51,52,889.93,0,High Value,0
17010,18,11,195.36,0,High Value,0
17011,30,15,270.9,0,High Value,0
17014,8,72,583.43,0,High Value,0
17015,29,214,1838.61,0,High Value,0
17017,3,252,8694.26,0,High Value,0
17018,41,16,920.1,0,High Value,0
17019,11,228,1258.08,0,High Value,0
17022,31,7,71,0,High Value,0
17024,45,3,95.85,0,High Value,0
17025,61,9,357.77,0,High Value,0
17026,185,4,154.83,2,At Risk,1
17027,79,148,877.56,0,High Value,0
17029,111,2,716,0,High Value,1
17030,64,11,146.87,0,High Value,0
17031,12,22,380.35,0,High Value,0
17033,86,28,1030.14,0,High Value,0
17034,16,30,745.52,0,High Value,0
17035,246,28,433.53,2,At Risk,1
17037,88,75,1267.32,0,High Value,0
17038,30,22,112.4,0,High Value,0
17040,138,15,449.73,0,High Value,1
17041,27,69,1071.49,0,High Value,0
17042,3,97,1036.58,0,High Value,0
17043,32,102,1735.18,0,High Value,0
17044,25,6,948.48,0,High Value,0
17045,113,22,339.44,0,High Value,1
17046,157,22,642.02,2,At Risk,1
17047,85,65,1100.9,0,High Value,0
17048,118,43,925.35,0,High Value,1
17049,3,317,5655.03,0,High Value,0
17050,96,308,3185.64,0,High Value,0
17051,194,42,240.89,2,At Risk,1
17052,28,83,399.09,0,High Value,0
17053,131,13,498.48,0,High Value,1
17054,28,83,1356.33,0,High Value,0
17058,82,62,1179.89,0,High Value,0
17059,30,514,3080.39,0,High Value,0
17060,266,5,234.24,2,At Risk,1
17061,74,99,5232.23,0,High Value,0
17062,314,69,533.33,2,At Risk,1
17063,21,78,1461.14,0,High Value,0
17064,59,61,855.45,0,High Value,0
17068,12,296,4552.14,0,High Value,0
17069,28,143,2709.7,0,High Value,0
17070,114,62,304.24,0,High Value,1
17071,28,140,2429.03,0,High Value,0
17073,18,174,1446.09,0,High Value,0
17075,18,77,834.12,0,High Value,0
17076,36,25,841.08,0,High Value,0
17078,36,28,378.2,0,High Value,0
17079,78,2,118.8,0,High Value,0
17080,22,8,287.62,0,High Value,0
17081,25,63,288.91,0,High Value,0
17082,33,81,2003.85,0,High Value,0
17083,109,52,1405.78,0,High Value,1
17084,35,149,2747.99,0,High Value,0
17085,123,186,1562.4,0,High Value,1
17086,7,96,2050.08,0,High Value,0
17088,28,115,1991.01,0,High Value,0
17090,4,61,1974.65,0,High Value,0
17091,3,195,3827.76,0,High Value,0
17092,50,124,1774.03,0,High Value,0
17094,322,14,302,2,At Risk,1
17095,23,74,1324.16,0,High Value,0
17096,15,48,1022.13,0,High Value,0
17097,2,211,954.42,0,High Value,0
17100,18,65,971.74,0,High Value,0
17101,10,42,1621.73,0,High Value,0
17102,262,1,25.5,2,At Risk,1
17105,159,90,665.78,2,At Risk,1
17107,33,416,10797.48,0,High Value,0
17109,29,116,881.29,0,High Value,0
17110,165,12,163.3,2,At Risk,1
17111,47,29,231.61,0,High Value,0
17114,6,123,801.12,0,High Value,0
17115,8,39,837.5,0,High Value,0
17117,288,9,116.2,2,At Risk,1
17118,318,10,157.02,2,At Risk,1
17119,3,35,606.91,0,High Value,0
17120,233,18,307.46,2,At Risk,1
17122,119,7,138.32,0,High Value,1
17123,162,9,345.3,2,At Risk,1
17124,185,31,294.24,2,At Risk,1
17125,50,35,230.5,0,High Value,0
17126,152,248,989.45,0,High Value,1
17128,335,14,157.09,2,At Risk,1
17131,5,134,2463.17,0,High Value,0
17133,16,27,4892.24,0,High Value,0
17134,107,23,413.2,0,High Value,1
17135,16,52,1139.73,0,High Value,0
17138,276,24,380.5,2,At Risk,1
17139,16,477,10650.77,0,High Value,0
17140,247,18,454.12,2,At Risk,1
17142,239,15,579,2,At Risk,1
17144,1,48,984.57,0,High Value,0
17146,106,35,749.78,0,High Value,1
17147,23,81,1714.59,0,High Value,0
17148,52,9,124.88,0,High Value,0
17152,195,14,1689.5,2,At Risk,1
17153,24,14,213.78,0,High Value,0
17154,75,23,329.34,0,High Value,0
17155,18,20,251.7,0,High Value,0
17157,8,13,319,0,High Value,0
17158,32,67,1266.97,0,High Value,0
17159,22,101,1538.88,0,High Value,0
17160,31,229,3518.03,0,High Value,0
17162,29,104,1715.46,0,High Value,0
17163,22,5,293.1,0,High Value,0
17164,33,144,2467.35,0,High Value,0
17165,284,10,158.68,2,At Risk,1
17166,39,12,206.34,0,High Value,0
17169,58,54,835.78,0,High Value,0
17171,289,16,224.91,2,At Risk,1
17172,79,15,317.76,0,High Value,0
17173,5,86,3766.6,0,High Value,0
17174,218,4,59.9,2,At Risk,1
17175,44,63,1443.69,0,High Value,0
17176,202,15,306.13,2,At Risk,1
17179,178,80,711.79,2,At Risk,1
17180,56,125,783.97,0,High Value,0
17181,57,23,239.92,0,High Value,0
17183,8,73,3347.31,0,High Value,0
17186,47,2,144,0,High Value,0
17187,227,10,203.95,2,At Risk,1
17188,11,84,2474.23,0,High Value,0
17189,106,60,383.75,0,High Value,1
17190,59,19,444.74,0,High Value,0
17191,28,236,2093.68,0,High Value,0
17193,36,32,1699.3,0,High Value,0
17194,274,29,262.62,2,At Risk,1
17197,30,29,1013.01,0,High Value,0
17198,24,96,692.22,0,High Value,0
17201,54,38,289.78,0,High Value,0
17203,36,148,3560.08,0,High Value,0
17204,175,57,1564.56,2,At Risk,1
17205,54,13,384.08,0,High Value,0
17206,53,7,204.24,0,High Value,0
17211,27,211,2317.22,0,High Value,0
17212,253,4,226.85,2,At Risk,1
17213,40,157,2781.23,0,High Value,0
17214,60,101,1059.12,0,High Value,0
17217,234,9,113.5,2,At Risk,1
17218,4,271,1951.97,0,High Value,0
17219,32,25,114.23,0,High Value,0
